clone_pair,start_commit,end_commit,genealogy
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^59^66,87a28caca,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^70^77,87a28caca,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^34^41+python/mxnet/symbol.py^53^58,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,1-I,a541a1ad0,6,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,6,1-I,e9f281a27,35,3-I,b00530606,7,1-I,a4ce7f23b,2,1-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^34^41+python/mxnet/symbol.py^70^77,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,67613fa13,5,1-I,a541a1ad0,6,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,10,3-I,e9f281a27,23,3-I,b00530606,7,1-I,a4ce7f23b,2,1"
python/mxnet/symbol.py^34^41+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,1-I,a541a1ad0,6,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,6,1-I,e9f281a27,35,3-I,b00530606,7,1-I,a4ce7f23b,2,1"
python/mxnet/symbol.py^34^41+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,67613fa13,5,1-I,a541a1ad0,6,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,10,3-I,e9f281a27,23,3-I,b00530606,7,1-I,a4ce7f23b,2,1-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^45^52+python/mxnet/symbol.py^53^58,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^45^52+python/mxnet/symbol.py^70^77,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3"
python/mxnet/symbol.py^45^52+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^45^52+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^53^58+python/mxnet/symbol.py^59^66,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^53^58+python/mxnet/symbol.py^70^77,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^53^58+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,26,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^53^58+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,6,3-I,e37727f91,4,3"
python/mxnet/symbol.py^59^66+python/mxnet/symbol.py^70^77,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3"
python/mxnet/symbol.py^59^66+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^59^66+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^70^77+python/mxnet/symbol.py^78^83,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^70^77+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^78^83+python/mxnet/symbol.py^90^97,87a28caca,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^183^193+python/mxnet/symbol.py^117^125,87a28caca,e36c9f075,"I,cf00ca064,19,1-I,a541a1ad0,5,2-I,005250068,1,2-I,fe57039b5,5,1-I,34eb88cd6,53,1-I,51c9a0c0b,4,1"
python/mxnet/ndarray.py^691^708+python/mxnet/symbol.py^874^890,87a28caca,e36c9f075,"I,72ea6f981,4,1-I,04dc056f0,6,2-I,a2730787b,2,2-I,34eb88cd6,11,1-I,51c9a0c0b,18,3-I,d4e8a4696,1,2-I,c296ea6ab,12,1-I,17bfe18f5,4,1-I,e9f281a27,20,2"
python/mxnet/symbol.py^252^265+python/mxnet/symbol.py^266^279,87a28caca,e36c9f075,"I,cfd3075e8,36,1-I,dc47e06f6,3,2-I,51c9a0c0b,15,1-I,b3b21e4e2,3,3-I,1134d928e,2,1-I,e9f281a27,13,1-I,10af1c732,6,1"
python/mxnet/symbol.py^252^265+python/mxnet/symbol.py^280^300,87a28caca,e36c9f075,"I,cfd3075e8,36,1-I,dc47e06f6,18,2-I,51c9a0c0b,29,3-I,b3b21e4e2,4,3-I,1134d928e,33,3-I,e9f281a27,13,1-I,10af1c732,6,1"
python/mxnet/symbol.py^266^279+python/mxnet/symbol.py^280^300,87a28caca,e36c9f075,"I,dc47e06f6,21,3-I,51c9a0c0b,14,2-I,b3b21e4e2,3,3-I,1134d928e,31,2"
python/mxnet/symbol.py^721^753+python/mxnet/symbol.py^754^777,87a28caca,e36c9f075,"I,80363a173,2,2-I,b3b21e4e2,41,3-I,e9f281a27,39,3"
python/mxnet/operator.py^150^159+python/mxnet/operator.py^160^170,1cdd484bb,e36c9f075,"I,1210c7dd8,1,1"
python/mxnet/operator.py^171^186+python/mxnet/operator.py^289^309,1cdd484bb,e36c9f075,"I,33329502d,4,2-I,4d05bff6b,4,2-I,3f3ba92ae,6,2"
python/mxnet/operator.py^187^193+python/mxnet/operator.py^194^201,1cdd484bb,e36c9f075,"I,4d05bff6b,4,1-I,3f3ba92ae,6,1"
python/mxnet/operator.py^254^270+python/mxnet/operator.py^271^288,1cdd484bb,e36c9f075,"I,33329502d,8,3"
python/mxnet/operator.py^310^321+python/mxnet/operator.py^322^333,1cdd484bb,e36c9f075,"I,33329502d,8,3"
python/mxnet/ndarray.py^691^708+python/mxnet/symbol.py^891^907,b395f7fb5,e36c9f075,"I,72ea6f981,4,1-I,37abdac86,3,2-I,8413b28fe,3,2-I,cfd3075e8,8,2-I,04dc056f0,2,2-I,a2730787b,2,2-I,34eb88cd6,13,3-I,51c9a0c0b,4,3-I,d4e8a4696,7,2-I,c296ea6ab,12,1-I,17bfe18f5,4,1-I,b00530606,4,2-I,94a429440,7,2-I,10af1c732,2,2"
python/mxnet/symbol.py^738^770+python/mxnet/symbol.py^771^794,b395f7fb5,e36c9f075,"I,80363a173,2,1-I,b3b21e4e2,29,3-I,ced646a12,1,2-I,e9f281a27,22,3"
example/image-classification/train_cifar10.py^50^77+example/image-classification/train_imagenet.py^45^73,c5c8a2055,22ca86e0b,"I,d09c080ad,3,1-I,1931cf591,8,1-I,d5b3d4258,14,1-I,ddc27e00d,45,2-I,04a077985,109,3"
python/mxnet/executor.py^136^152+python/mxnet/executor.py^154^170,23311b82e,e36c9f075,"I,fa80891c4,6,1-I,0df3bf6c7,2,2-I,fb40b8e63,9,1-I,e6a113981,11,1-I,4d05bff6b,2,1-I,8b4a69aba,9,3-I,065d48e38,4,1-I,c1098aa33,79,3"
python/mxnet/executor.py^207^218+python/mxnet/symbol.py^388^401,23311b82e,e36c9f075,"I,0cca9db65,18,1-I,0df3bf6c7,2,1-I,c1098aa33,31,1"
python/mxnet/ndarray.py^701^718+python/mxnet/symbol.py^891^907,23311b82e,e36c9f075,"I,78e664160,3,1-I,72ea6f981,4,1-I,37abdac86,3,2-I,8413b28fe,3,2-I,cfd3075e8,8,2-I,28a1cb2f6,2,1-I,04dc056f0,2,2-I,a2730787b,2,2-I,34eb88cd6,30,3-I,51c9a0c0b,4,3-I,d4e8a4696,7,2-I,c296ea6ab,12,1-I,b00530606,4,2-I,94a429440,7,2-I,a4c72651c,2,1-I,10af1c732,2,2"
python/mxnet/executor.py^207^218+python/mxnet/symbol.py^389^402,4c28b5b83,e36c9f075,"I,0cca9db65,18,1-I,0df3bf6c7,2,1-I,c1098aa33,31,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^35^42,4c28b5b83,e36c9f075,"I,72ea6f981,4,2-I,67613fa13,5,2-I,a541a1ad0,5,2-I,fe57039b5,4,1-I,941e9d34d,3,2-I,d0728ca55,2,1-I,8b9d9092b,4,2-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,1134d928e,6,2-I,e9f281a27,22,2-I,b00530606,7,2-I,a4ce7f23b,2,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,2,2-I,fe57039b5,4,1-I,d0728ca55,2,1-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,72ea6f981,4,2-I,fe57039b5,4,1-I,d0728ca55,2,1-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,1134d928e,4,2-I,e9f281a27,1,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,4,2-I,fe57039b5,4,1-I,d0728ca55,2,1-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,1134d928e,4,2-I,e9f281a27,1,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,2,2-I,fe57039b5,4,1-I,d0728ca55,2,1-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,e9f281a27,13,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^76^83+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,4,2-I,fe57039b5,4,1-I,d0728ca55,2,1-I,34eb88cd6,5,3-I,51c9a0c0b,2,1-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2-I,5aab4adc6,1,1-I,e6a113981,1,1"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^35^42,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,2-I,a541a1ad0,5,2-I,941e9d34d,3,2-I,8b9d9092b,4,2-I,34eb88cd6,2,3-I,1134d928e,6,2-I,e9f281a27,22,2-I,b00530606,7,2-I,a4ce7f23b,2,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^46^53,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^97^103+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^35^42,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,2-I,a541a1ad0,5,2-I,941e9d34d,3,2-I,8b9d9092b,4,2-I,34eb88cd6,2,3-I,1134d928e,6,2-I,e9f281a27,22,2-I,b00530606,7,2-I,a4ce7f23b,2,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^46^53,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^114^119+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^120^127+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^120^127+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^120^127+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^120^127+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^35^42,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,4,2-I,67613fa13,5,2-I,a541a1ad0,5,2-I,941e9d34d,3,2-I,8b9d9092b,4,2-I,34eb88cd6,3,3-I,1134d928e,6,2-I,e9f281a27,22,2-I,b00530606,7,2-I,a4ce7f23b,2,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,2,2-I,34eb88cd6,3,3-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,4,2-I,34eb88cd6,3,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,4,2-I,34eb88cd6,3,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,2,2-I,34eb88cd6,3,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^144^151+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,9a42e15ef,4,1-I,1a0d91410,4,1-I,72ea6f981,4,2-I,34eb88cd6,3,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^35^42,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,67613fa13,5,2-I,a541a1ad0,5,2-I,941e9d34d,3,2-I,8b9d9092b,4,2-I,34eb88cd6,2,3-I,1134d928e,6,2-I,e9f281a27,22,2-I,b00530606,7,2-I,a4ce7f23b,2,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^46^53,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,13,2"
python/mxnet/ndarray.py^152^157+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,9a42e15ef,2,1-I,1a0d91410,2,1-I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,1,2-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^35^42+python/mxnet/symbol.py^46^53,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,67613fa13,5,1-I,a541a1ad0,5,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,10,3-I,e9f281a27,23,3-I,b00530606,7,1-I,a4ce7f23b,2,1"
python/mxnet/symbol.py^35^42+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,1-I,a541a1ad0,5,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,6,1-I,e9f281a27,35,3-I,b00530606,7,1-I,a4ce7f23b,2,1-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^35^42+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,67613fa13,5,1-I,a541a1ad0,5,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,10,3-I,e9f281a27,23,3-I,b00530606,7,1-I,a4ce7f23b,2,1"
python/mxnet/symbol.py^35^42+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,67613fa13,5,1-I,a541a1ad0,5,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,6,1-I,e9f281a27,35,3-I,b00530606,7,1-I,a4ce7f23b,2,1"
python/mxnet/symbol.py^35^42+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,67613fa13,5,1-I,a541a1ad0,5,1-I,941e9d34d,3,1-I,8b9d9092b,4,1-I,34eb88cd6,2,3-I,1134d928e,10,3-I,e9f281a27,23,3-I,b00530606,7,1-I,a4ce7f23b,2,1-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^46^53+python/mxnet/symbol.py^54^59,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^46^53+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3"
python/mxnet/symbol.py^46^53+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3"
python/mxnet/symbol.py^46^53+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^46^53+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^54^59+python/mxnet/symbol.py^60^67,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^54^59+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^54^59+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,4,3-I,34eb88cd6,2,3-I,e9f281a27,26,3-I,11796c3e8,3,1-I,e37727f91,2,1"
python/mxnet/symbol.py^54^59+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,6,3-I,e37727f91,4,3"
python/mxnet/symbol.py^60^67+python/mxnet/symbol.py^71^78,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3"
python/mxnet/symbol.py^60^67+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^60^67+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^71^78+python/mxnet/symbol.py^79^84,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,1-I,e9f281a27,14,3"
python/mxnet/symbol.py^71^78+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,8,3-I,34eb88cd6,2,3-I,1134d928e,8,3-I,e9f281a27,2,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/symbol.py^79^84+python/mxnet/symbol.py^91^98,4c28b5b83,e36c9f075,"I,72ea6f981,6,3-I,34eb88cd6,2,3-I,1134d928e,4,2-I,e9f281a27,14,3-I,11796c3e8,3,2-I,e37727f91,2,2"
python/mxnet/ndarray.py^183^193+python/mxnet/symbol.py^118^126,4c28b5b83,e36c9f075,"I,cf00ca064,19,1-I,a541a1ad0,5,2-I,005250068,1,2-I,fe57039b5,5,1-I,34eb88cd6,53,1-I,51c9a0c0b,4,1"
python/mxnet/ndarray.py^701^718+python/mxnet/symbol.py^892^908,4c28b5b83,e36c9f075,"I,78e664160,3,1-I,72ea6f981,4,1-I,37abdac86,3,2-I,8413b28fe,3,2-I,cfd3075e8,8,2-I,28a1cb2f6,2,1-I,04dc056f0,2,2-I,a2730787b,2,2-I,34eb88cd6,30,3-I,51c9a0c0b,4,3-I,d4e8a4696,7,2-I,c296ea6ab,12,1-I,b00530606,4,2-I,94a429440,7,2-I,a4c72651c,2,1-I,10af1c732,2,2"
python/mxnet/symbol.py^253^266+python/mxnet/symbol.py^267^280,4c28b5b83,e36c9f075,"I,cfd3075e8,35,1-I,dc47e06f6,3,2-I,51c9a0c0b,29,3-I,b3b21e4e2,5,1-I,1134d928e,13,3-I,e9f281a27,10,1-I,10af1c732,6,1"
python/mxnet/symbol.py^253^266+python/mxnet/symbol.py^281^301,4c28b5b83,e36c9f075,"I,cfd3075e8,35,1-I,dc47e06f6,18,2-I,51c9a0c0b,29,3-I,b3b21e4e2,7,3-I,1134d928e,35,3-I,e9f281a27,10,1-I,10af1c732,6,1"
python/mxnet/symbol.py^267^280+python/mxnet/symbol.py^281^301,4c28b5b83,e36c9f075,"I,dc47e06f6,21,3-I,51c9a0c0b,28,3-I,b3b21e4e2,2,2-I,1134d928e,40,3"
python/mxnet/symbol.py^739^771+python/mxnet/symbol.py^772^795,4c28b5b83,e36c9f075,"I,80363a173,2,1-I,b3b21e4e2,27,1-I,ced646a12,2,2-I,e9f281a27,18,1"
tools/im2rec.py^10^30+tools/make_list.py^6^26,bbfa834f1,7693b9331,"I,0c818425b,3,1-I,6e85eb2fc,6,1"
